;Booking_ID;number of adults;number of children;number of weekend nights;number of week nights;type of meal;car parking space;room type;lead time;market segment type;repeated;P-C;P-not-C;average price;special requests;booking status;date;day;month;year
207;INN00208;2;0;2;3;Meal Plan 1;0;Room_Type 1;34;Offline;0;0;0;85.0;0;0;2018-08-21;21;8;2018
208;INN00209;2;0;2;4;Meal Plan 1;0;Room_Type 1;17;Online;0;0;0;98.39;0;0;2018-12-03;3;12;2018
209;INN00210;1;0;0;0;Meal Plan 1;0;Room_Type 1;4;Complementary;0;0;0;0.0;1;0;2018-02-27;27;2;2018
210;INN00211;2;0;0;3;Meal Plan 1;0;Room_Type 1;6;Online;0;0;0;106.07;1;0;2017-09-22;22;9;2017
211;INN00212;2;0;1;1;Meal Plan 1;0;Room_Type 1;32;Offline;0;0;0;105.0;1;0;2018-07-18;18;7;2018
212;INN00213;2;0;0;1;Meal Plan 1;0;Room_Type 1;4;Online;0;0;0;145.0;2;0;2017-09-22;22;9;2017
213;INN00214;3;0;2;1;Meal Plan 1;0;Room_Type 1;195;Online;0;0;0;106.03;1;1;2018-08-13;13;8;2018
214;INN00215;2;0;2;2;Meal Plan 1;0;Room_Type 1;119;Online;0;0;0;114.3;1;0;2018-08-13;13;8;2018
215;INN00216;1;0;1;1;Not Selected;0;Room_Type 1;13;Online;0;0;0;88.0;0;0;2018-12-05;5;12;2018
216;INN00217;2;0;0;2;Meal Plan 1;0;Room_Type 1;59;Online;0;0;0;89.25;2;0;2017-10-15;15;10;2017
217;INN00218;2;1;2;5;Meal Plan 1;0;Room_Type 4;78;Online;0;0;0;86.32;1;0;2018-03-20;20;3;2018
218;INN00219;2;0;0;3;Meal Plan 1;0;Room_Type 1;335;Offline;0;0;0;90.0;1;0;2018-10-13;13;10;2018
219;INN00220;2;0;2;5;Meal Plan 1;0;Room_Type 1;103;Online;0;0;0;55.96;0;0;2017-08-22;22;8;2017
220;INN00221;1;0;0;2;Not Selected;0;Room_Type 1;0;Online;0;0;0;109.0;1;0;2018-06-08;8;6;2018
221;INN00222;2;0;0;1;Meal Plan 1;0;Room_Type 1;118;Offline;0;0;0;86.0;0;0;2018-03-01;1;3;2018
222;INN00223;2;0;1;5;Meal Plan 1;0;Room_Type 1;56;Online;0;0;0;118.95;0;0;2018-09-05;5;9;2018
223;INN00224;2;0;0;2;Meal Plan 1;0;Room_Type 1;107;Offline;0;0;0;130.0;1;0;2018-06-10;10;6;2018
224;INN00225;2;0;1;3;Not Selected;0;Room_Type 1;70;Online;0;0;0;90.56;1;0;2018-04-14;14;4;2018
225;INN00226;2;0;0;2;Meal Plan 1;0;Room_Type 1;76;Online;0;0;0;87.3;1;0;2018-04-01;1;4;2018
226;INN00227;2;2;2;2;Meal Plan 1;0;Room_Type 6;144;Online;0;0;0;177.65;1;1;2018-05-27;27;5;2018
227;INN00228;1;2;2;2;Meal Plan 1;0;Room_Type 6;4;Online;0;0;0;200.75;2;0;2017-09-19;19;9;2017
228;INN00229;2;1;0;2;Meal Plan 1;0;Room_Type 1;15;Online;0;0;0;127.0;1;0;2018-03-18;18;3;2018
229;INN00230;1;0;1;2;Meal Plan 1;0;Room_Type 1;32;Online;0;0;0;72.9;0;1;2018-02-05;5;2;2018
230;INN00231;3;0;1;1;Meal Plan 1;0;Room_Type 4;49;Online;0;0;0;159.3;0;1;2018-05-07;7;5;2018
231;INN00232;2;1;1;3;Meal Plan 1;0;Room_Type 1;77;Online;0;0;0;135.15;1;0;2018-05-12;12;5;2018
232;INN00233;1;0;0;2;Meal Plan 1;0;Room_Type 1;22;Offline;0;0;0;90.0;0;0;2018-10-28;28;10;2018
233;INN00234;2;0;1;0;Not Selected;0;Room_Type 1;0;Online;0;0;0;114.0;0;0;2017-10-18;18;10;2017
234;INN00235;2;1;0;1;Meal Plan 1;1;Room_Type 1;58;Online;0;0;0;125.1;1;0;2018-06-21;21;6;2018
235;INN00236;2;0;2;6;Not Selected;0;Room_Type 1;4;Online;0;0;0;95.13;1;0;2017-08-14;14;8;2017
236;INN00237;2;0;0;2;Meal Plan 1;0;Room_Type 5;117;Online;0;0;0;105.84;0;1;2018-04-29;29;4;2018
237;INN00238;2;0;1;3;Meal Plan 1;0;Room_Type 1;36;Online;0;0;0;102.0;0;1;2018-12-26;26;12;2018
238;INN00239;2;0;2;2;Not Selected;0;Room_Type 1;35;Online;0;0;0;74.8;2;0;2018-12-02;2;12;2018
239;INN00240;2;0;1;0;Not Selected;0;Room_Type 1;31;Online;0;0;0;94.5;0;1;2018-04-24;24;4;2018
240;INN00241;2;0;2;4;Not Selected;0;Room_Type 1;79;Online;0;0;0;120.6;0;0;2018-06-16;16;6;2018
241;INN00242;2;0;1;2;Meal Plan 1;0;Room_Type 1;1;Online;0;0;0;139.33;0;0;2017-10-09;9;10;2017
242;INN00243;2;0;0;2;Meal Plan 1;0;Room_Type 1;21;Online;0;0;0;105.0;0;0;2017-09-03;3;9;2017
243;INN00244;2;0;0;2;Not Selected;0;Room_Type 1;12;Corporate;0;0;0;100.0;1;0;2018-09-14;14;9;2018
244;INN00245;2;0;1;0;Meal Plan 1;0;Room_Type 1;33;Online;0;0;0;80.3;1;0;2018-02-08;8;2;2018
245;INN00246;1;0;0;2;Meal Plan 1;0;Room_Type 1;164;Offline;0;0;0;100.0;0;0;2017-10-02;2;10;2017
246;INN00247;2;0;0;3;Meal Plan 1;1;Room_Type 1;78;Online;0;0;0;105.3;1;0;2018-03-24;24;3;2018
247;INN00248;2;0;0;4;Meal Plan 1;0;Room_Type 4;18;Online;0;0;0;112.8;0;1;2018-05-31;31;5;2018
248;INN00249;2;0;1;2;Meal Plan 1;0;Room_Type 1;21;Online;0;0;0;151.0;0;1;2018-08-15;15;8;2018
249;INN00250;1;0;1;3;Meal Plan 1;0;Room_Type 1;0;Online;0;0;0;91.0;1;0;2017-11-09;9;11;2017
250;INN00251;3;0;2;1;Meal Plan 1;0;Room_Type 4;152;Online;0;0;0;146.7;1;1;2018-08-13;13;8;2018
251;INN00252;2;0;2;3;Meal Plan 1;0;Room_Type 1;43;Offline;0;0;0;58.4;0;0;2017-10-02;2;10;2017
252;INN00253;2;0;0;4;Not Selected;0;Room_Type 1;177;Online;0;0;0;80.75;1;1;2018-07-26;26;7;2018
253;INN00254;2;0;1;1;Not Selected;0;Room_Type 1;47;Offline;0;0;0;76.5;0;0;2018-05-21;21;5;2018
254;INN00255;3;0;0;3;Meal Plan 1;0;Room_Type 4;57;Online;0;0;0;140.13;0;0;2018-09-07;7;9;2018
255;INN00256;2;0;2;4;Not Selected;0;Room_Type 1;60;Online;0;0;0;76.0;1;0;2017-11-15;15;11;2017
256;INN00257;2;0;0;1;Meal Plan 1;0;Room_Type 1;0;Online;0;0;0;200.0;0;0;2017-09-16;16;9;2017
257;INN00258;2;0;0;2;Meal Plan 2;0;Room_Type 1;102;Online;0;0;0;101.5;0;1;2017-10-16;16;10;2017
258;INN00259;2;0;0;3;Not Selected;0;Room_Type 1;71;Online;0;0;0;108.0;1;0;2018-10-18;18;10;2018
259;INN00260;3;0;2;3;Meal Plan 2;0;Room_Type 4;111;Online;0;0;0;189.0;1;0;2018-07-23;23;7;2018
260;INN00261;3;0;1;1;Meal Plan 1;0;Room_Type 4;1;Online;0;0;0;166.0;3;0;2018-06-11;11;6;2018
261;INN00262;2;0;1;1;Not Selected;0;Room_Type 1;4;Online;0;0;0;67.5;0;0;2018-01-16;16;1;2018
262;INN00263;2;0;1;3;Meal Plan 1;0;Room_Type 4;25;Online;0;0;0;78.54;1;0;2017-09-14;14;9;2017
263;INN00264;1;0;2;2;Meal Plan 1;0;Room_Type 1;209;Online;0;0;0;152.1;1;1;2018-11-06;6;11;2018
264;INN00265;1;0;2;1;Meal Plan 1;0;Room_Type 1;93;Online;0;0;0;115.0;0;1;2018-10-15;15;10;2018
265;INN00266;2;0;2;5;Not Selected;0;Room_Type 1;53;Online;0;0;0;66.53;2;0;2017-09-02;2;9;2017
266;INN00267;1;0;0;2;Meal Plan 1;0;Room_Type 1;1;Complementary;1;0;1;0.0;1;0;2017-08-12;12;8;2017
267;INN00268;1;0;2;1;Meal Plan 1;0;Room_Type 1;4;Complementary;0;0;0;0.0;1;0;2017-08-23;23;8;2017
268;INN00269;2;0;0;3;Meal Plan 1;0;Room_Type 1;302;Online;0;0;0;90.3;2;1;2018-12-29;29;12;2018
269;INN00270;2;0;0;2;Meal Plan 1;0;Room_Type 1;122;Offline;0;0;0;85.0;0;0;2018-04-15;15;4;2018
270;INN00271;1;0;0;1;Meal Plan 1;0;Room_Type 1;16;Corporate;0;0;0;75.0;0;0;2018-03-11;11;3;2018
271;INN00272;2;0;2;4;Meal Plan 1;0;Room_Type 1;28;Online;0;0;0;115.37;1;1;2018-08-28;28;8;2018
272;INN00273;2;0;1;2;Meal Plan 2;0;Room_Type 1;161;Online;0;0;0;130.0;0;1;2018-03-25;25;3;2018
273;INN00274;3;0;0;2;Meal Plan 1;0;Room_Type 4;57;Online;0;0;0;126.0;2;0;2018-12-09;9;12;2018
274;INN00275;2;0;1;0;Meal Plan 1;0;Room_Type 1;19;Online;0;0;0;94.35;1;0;2018-06-12;12;6;2018
275;INN00276;3;0;2;4;Meal Plan 1;0;Room_Type 4;109;Online;0;0;0;118.46;4;0;2018-07-06;6;7;2018
276;INN00277;1;0;0;2;Meal Plan 2;0;Room_Type 1;239;Online;0;0;0;90.6;0;1;2018-06-15;15;6;2018
277;INN00278;1;0;2;1;Meal Plan 1;0;Room_Type 1;33;Online;0;0;0;82.9;2;0;2018-03-05;5;3;2018
278;INN00279;2;0;0;3;Meal Plan 1;0;Room_Type 1;11;Online;0;0;0;95.33;1;0;2017-08-18;18;8;2017
279;INN00280;3;0;2;5;Meal Plan 1;0;Room_Type 4;40;Online;0;0;0;135.64;1;0;2018-04-21;21;4;2018
280;INN00281;3;0;1;1;Meal Plan 1;0;Room_Type 4;45;Offline;0;0;0;122.4;0;0;2018-06-18;18;6;2018
281;INN00282;2;0;1;3;Not Selected;0;Room_Type 1;41;Online;0;0;0;116.1;0;1;2018-05-09;9;5;2018
282;INN00283;2;0;0;4;Not Selected;0;Room_Type 1;167;Online;0;0;0;62.18;0;1;2018-06-28;28;6;2018
283;INN00284;2;0;0;4;Not Selected;0;Room_Type 1;62;Online;0;0;0;63.75;0;1;2018-03-09;9;3;2018
284;INN00285;1;0;1;4;Meal Plan 1;0;Room_Type 1;113;Online;0;0;0;118.8;0;1;2018-09-07;7;9;2018
285;INN00286;2;0;0;2;Not Selected;1;Room_Type 1;1;Online;0;0;0;167.0;0;0;2018-08-10;10;8;2018
286;INN00287;2;2;2;2;Meal Plan 1;0;Room_Type 6;84;Online;0;0;0;187.85;1;0;2018-05-13;13;5;2018
287;INN00288;0;2;2;2;Meal Plan 1;0;Room_Type 1;68;Online;0;0;0;108.38;1;1;2018-04-24;24;4;2018
288;INN00289;2;0;0;1;Meal Plan 1;0;Room_Type 2;9;Complementary;1;0;3;0.0;1;0;2018-09-07;7;9;2018
289;INN00290;3;0;1;2;Meal Plan 1;0;Room_Type 1;245;Online;0;0;0;128.7;0;1;2018-10-28;28;10;2018
290;INN00291;2;0;1;3;Meal Plan 1;0;Room_Type 1;80;Online;0;0;0;80.33;1;0;2018-03-17;17;3;2018
291;INN00292;2;0;1;1;Meal Plan 1;0;Room_Type 1;7;Online;0;0;0;140.0;1;1;2018-08-22;22;8;2018
292;INN00293;2;1;1;1;Meal Plan 1;0;Room_Type 1;128;Online;0;0;0;76.5;2;0;2017-08-08;8;8;2017
293;INN00294;2;0;2;1;Meal Plan 1;0;Room_Type 1;100;Online;0;0;0;105.3;1;0;2018-05-01;1;5;2018
294;INN00295;2;0;2;1;Meal Plan 1;0;Room_Type 1;118;Online;0;0;0;87.3;1;1;2018-04-03;3;4;2018
295;INN00296;1;0;0;3;Meal Plan 1;0;Room_Type 1;166;Online;0;0;0;110.0;0;1;2018-11-01;1;11;2018
296;INN00297;1;0;0;1;Meal Plan 2;0;Room_Type 1;41;Offline;0;0;0;83.0;0;0;2017-09-04;4;9;2017
297;INN00298;2;0;2;2;Meal Plan 1;0;Room_Type 1;174;Online;0;0;0;99.45;1;0;2018-08-13;13;8;2018
298;INN00299;2;1;2;1;Meal Plan 2;0;Room_Type 1;27;Offline;0;0;0;104.5;3;0;2017-12-27;27;12;2017
299;INN00300;2;0;2;6;Meal Plan 1;0;Room_Type 1;2;Online;0;0;0;92.54;2;0;2018-11-16;16;11;2018
300;INN00301;1;0;0;3;Meal Plan 1;0;Room_Type 1;37;Offline;0;0;0;95.0;0;0;2018-10-13;13;10;2018
301;INN00302;1;0;0;2;Meal Plan 1;0;Room_Type 1;188;Online;0;0;0;130.0;0;1;2018-06-15;15;6;2018
302;INN00303;2;0;2;1;Meal Plan 1;0;Room_Type 1;68;Offline;1;1;0;63.0;1;0;2018-01-02;2;1;2018
303;INN00304;2;0;1;2;Meal Plan 1;0;Room_Type 4;189;Online;0;0;0;109.8;0;1;2018-10-28;28;10;2018
304;INN00305;2;0;1;0;Meal Plan 1;0;Room_Type 1;10;Online;0;0;0;103.0;0;0;2018-05-16;16;5;2018
305;INN00306;3;0;2;1;Meal Plan 1;0;Room_Type 4;19;Online;0;0;0;130.0;1;0;2018-02-20;20;2;2018
306;INN00307;2;0;0;2;Meal Plan 1;0;Room_Type 1;61;Online;0;0;0;117.0;0;1;2018-03-23;23;3;2018
307;INN00308;2;0;0;4;Meal Plan 1;0;Room_Type 4;95;Offline;0;0;0;60.5;0;0;2017-12-29;29;12;2017
308;INN00309;2;0;0;1;Meal Plan 2;0;Room_Type 1;83;Offline;0;0;0;112.2;0;0;2017-09-30;30;9;2017
309;INN00310;2;0;1;3;Meal Plan 1;0;Room_Type 1;37;Online;0;0;0;135.9;0;1;2018-08-01;1;8;2018
310;INN00311;2;0;1;0;Meal Plan 1;0;Room_Type 1;19;Online;0;0;0;151.0;1;1;2018-07-25;25;7;2018
311;INN00312;2;2;0;2;Meal Plan 1;0;Room_Type 6;22;Online;0;0;0;239.0;2;0;2018-09-16;16;9;2018
312;INN00313;2;0;2;1;Meal Plan 1;0;Room_Type 1;22;Online;0;0;0;59.09;0;0;2017-12-26;26;12;2017
313;INN00314;2;0;2;5;Meal Plan 1;0;Room_Type 1;151;Online;0;0;0;103.09;0;1;2018-07-09;9;7;2018
314;INN00315;2;0;2;1;Meal Plan 1;0;Room_Type 1;26;Offline;0;0;0;87.0;0;0;2018-02-28;28;2;2018
315;INN00316;3;0;1;0;Meal Plan 1;0;Room_Type 4;27;Online;0;0;0;137.0;0;1;2018-04-17;17;4;2018
316;INN00317;2;0;0;2;Meal Plan 2;0;Room_Type 1;79;Offline;0;0;0;109.0;0;0;2018-06-24;24;6;2018
317;INN00318;2;0;1;1;Meal Plan 2;0;Room_Type 1;247;Online;0;0;0;115.0;1;1;2018-06-06;6;6;2018
318;INN00319;2;0;2;3;Meal Plan 1;0;Room_Type 4;189;Online;0;0;0;99.45;1;0;2018-07-17;17;7;2018
319;INN00320;2;0;0;2;Meal Plan 2;0;Room_Type 1;320;Online;0;0;0;115.0;1;1;2018-08-18;18;8;2018
320;INN00321;3;0;1;2;Meal Plan 1;0;Room_Type 4;27;Online;0;0;0;130.0;2;0;2018-02-22;22;2;2018
321;INN00322;1;0;1;0;Meal Plan 1;0;Room_Type 1;51;Corporate;1;0;3;65.0;0;0;2018-05-22;22;5;2018
322;INN00323;2;0;0;2;Meal Plan 1;0;Room_Type 1;245;Online;0;0;0;75.0;0;1;2018-06-17;17;6;2018
323;INN00324;2;1;1;2;Meal Plan 1;0;Room_Type 1;52;Online;0;0;0;132.9;0;1;2018-07-08;8;7;2018
324;INN00325;1;0;2;0;Meal Plan 1;0;Room_Type 1;13;Online;0;0;0;120.0;0;0;2017-10-18;18;10;2017
325;INN00326;2;0;0;2;Not Selected;0;Room_Type 1;46;Online;0;0;0;79.2;1;1;2018-11-11;11;11;2018
326;INN00327;3;0;2;1;Meal Plan 1;0;Room_Type 4;84;Online;0;0;0;159.3;0;1;2018-08-28;28;8;2018
327;INN00328;1;0;0;2;Meal Plan 1;0;Room_Type 1;188;Online;0;0;0;130.0;0;1;2018-06-15;15;6;2018
328;INN00329;2;0;0;3;Meal Plan 1;0;Room_Type 1;19;Offline;1;1;0;90.0;0;0;2017-10-06;6;10;2017
329;INN00330;2;0;0;2;Meal Plan 1;0;Room_Type 4;67;Online;0;0;0;140.4;1;0;2018-05-27;27;5;2018
330;INN00331;2;0;0;1;Meal Plan 1;0;Room_Type 1;0;Online;0;0;0;75.0;0;0;2017-08-11;11;8;2017
331;INN00332;2;0;0;2;Meal Plan 2;0;Room_Type 1;273;Online;0;0;0;109.0;0;1;2017-07-17;17;7;2017
332;INN00333;2;0;2;1;Meal Plan 2;0;Room_Type 1;110;Online;0;0;0;94.5;0;1;2017-07-25;25;7;2017
333;INN00334;1;0;0;1;Meal Plan 1;0;Room_Type 1;0;Corporate;1;0;1;75.0;0;0;2017-12-15;15;12;2017
334;INN00335;2;0;1;2;Meal Plan 1;0;Room_Type 4;32;Offline;0;0;0;75.0;1;0;2017-10-23;23;10;2017
335;INN00336;2;0;2;1;Meal Plan 1;0;Room_Type 1;282;Offline;0;0;0;76.67;0;0;2017-10-10;10;10;2017
336;INN00337;2;0;2;2;Meal Plan 1;0;Room_Type 1;38;Online;0;0;0;126.0;0;0;2018-10-02;2;10;2018
337;INN00338;2;0;1;1;Not Selected;0;Room_Type 1;175;Online;0;0;0;85.5;1;0;2018-07-23;23;7;2018
338;INN00339;2;0;0;3;Meal Plan 1;0;Room_Type 4;143;Online;0;0;0;140.7;0;1;2018-08-18;18;8;2018
339;INN00340;2;0;2;2;Meal Plan 1;0;Room_Type 4;127;Online;0;0;0;103.7;1;0;2018-06-26;26;6;2018
340;INN00341;1;0;0;1;Meal Plan 1;0;Room_Type 1;0;Online;0;0;0;142.0;0;0;2017-09-08;8;9;2017
341;INN00342;2;1;2;5;Meal Plan 1;0;Room_Type 1;95;Online;0;0;0;103.7;3;0;2018-12-21;21;12;2018
342;INN00343;1;0;1;2;Meal Plan 1;0;Room_Type 1;118;Offline;0;0;0;110.0;0;0;2018-06-06;6;6;2018
343;INN00344;2;0;0;3;Meal Plan 1;0;Room_Type 1;45;Offline;0;0;0;75.0;0;0;2018-11-10;10;11;2018
344;INN00345;3;0;1;1;Meal Plan 1;0;Room_Type 4;69;Online;0;0;0;137.7;0;0;2018-07-25;25;7;2018
345;INN00346;2;0;0;1;Not Selected;0;Room_Type 1;57;Online;0;0;0;87.3;3;0;2018-09-07;7;9;2018
346;INN00347;1;0;0;2;Meal Plan 1;0;Room_Type 1;5;Complementary;1;0;4;0.0;4;0;2018-08-24;24;8;2018
347;INN00348;2;0;0;2;Meal Plan 2;0;Room_Type 1;39;Offline;0;0;0;101.5;0;0;2017-08-14;14;8;2017
348;INN00349;2;0;0;1;Meal Plan 1;0;Room_Type 1;0;Online;0;0;0;97.0;1;0;2018-02-24;24;2;2018
349;INN00350;3;0;1;1;Meal Plan 1;0;Room_Type 4;89;Online;0;0;0;150.3;1;0;2018-08-15;15;8;2018
350;INN00351;2;0;0;4;Meal Plan 1;0;Room_Type 1;85;Online;0;0;0;82.45;0;0;2018-03-29;29;3;2018
351;INN00352;1;0;0;1;Meal Plan 1;1;Room_Type 4;4;Corporate;1;0;3;103.0;1;0;2018-07-01;1;7;2018
352;INN00353;1;0;2;6;Meal Plan 1;0;Room_Type 1;11;Online;0;0;0;145.0;0;1;2018-07-05;5;7;2018
353;INN00354;1;0;1;1;Meal Plan 1;0;Room_Type 1;12;Online;0;0;0;145.0;1;0;2018-07-11;11;7;2018
354;INN00355;2;0;2;2;Meal Plan 1;0;Room_Type 4;77;Online;0;0;0;134.85;1;0;2018-05-14;14;5;2018
355;INN00356;2;1;1;1;Meal Plan 1;0;Room_Type 6;14;Online;0;0;0;168.25;1;0;2018-10-22;22;10;2018
356;INN00357;1;0;2;1;Meal Plan 1;0;Room_Type 1;1;Online;0;0;0;60.0;0;1;2018-02-28;28;2;2018
357;INN00358;2;0;1;3;Meal Plan 1;0;Room_Type 1;133;Offline;0;0;0;76.0;0;0;2018-06-13;13;6;2018
358;INN00359;2;0;1;2;Meal Plan 1;0;Room_Type 1;3;Offline;0;0;0;63.5;1;0;2017-08-10;10;8;2017
359;INN00360;2;0;2;0;Meal Plan 1;0;Room_Type 1;19;Offline;0;0;0;95.0;0;0;2018-09-18;18;9;2018
360;INN00361;2;0;2;2;Meal Plan 1;0;Room_Type 4;86;Offline;0;0;0;90.95;3;0;2018-09-03;3;9;2018
361;INN00362;2;0;0;2;Meal Plan 1;0;Room_Type 1;23;Online;0;0;0;98.4;2;0;2017-10-16;16;10;2017
362;INN00363;2;0;0;1;Meal Plan 1;0;Room_Type 1;65;Online;0;0;0;135.9;1;0;2018-09-22;22;9;2018
363;INN00364;2;0;0;2;Meal Plan 1;0;Room_Type 4;1;Online;0;0;0;130.0;1;0;2018-11-16;16;11;2018
364;INN00365;2;0;0;1;Meal Plan 1;0;Room_Type 4;66;Online;0;0;0;81.9;2;0;2017-11-19;19;11;2017
365;INN00366;3;0;1;4;Meal Plan 1;0;Room_Type 1;50;Online;0;0;0;78.85;1;0;2018-02-22;22;2;2018
366;INN00367;2;0;2;3;Meal Plan 2;0;Room_Type 1;87;Online;0;0;0;141.3;0;1;2018-06-26;26;6;2018
367;INN00368;2;0;1;1;Meal Plan 1;0;Room_Type 1;159;Offline;0;0;0;70.0;1;0;2018-04-09;9;4;2018
368;INN00369;2;0;2;3;Meal Plan 2;0;Room_Type 1;39;Online;0;0;0;170.1;2;0;2018-08-13;13;8;2018
369;INN00370;2;0;2;0;Meal Plan 2;0;Room_Type 1;386;Online;0;0;0;115.0;1;1;2018-10-23;23;10;2018
370;INN00371;2;2;0;5;Meal Plan 1;0;Room_Type 6;22;Online;0;0;0;199.0;0;0;2017-12-29;29;12;2017
371;INN00372;2;0;2;2;Meal Plan 1;0;Room_Type 4;102;Offline;0;0;0;82.45;0;0;2018-07-10;10;7;2018
372;INN00373;4;0;0;3;Meal Plan 1;0;Room_Type 7;86;Online;0;0;0;192.86;1;0;2018-10-20;20;10;2018
373;INN00374;2;0;2;2;Meal Plan 1;0;Room_Type 1;56;Offline;0;0;0;185.0;0;0;2017-09-25;25;9;2017
374;INN00375;2;0;2;6;Meal Plan 1;0;Room_Type 1;36;Online;0;0;0;68.07;1;0;2018-12-10;10;12;2018
375;INN00376;2;0;0;3;Meal Plan 1;0;Room_Type 1;50;Online;0;0;0;118.8;1;0;2018-10-04;4;10;2018
376;INN00377;2;0;0;2;Meal Plan 1;0;Room_Type 4;115;Online;0;0;0;104.4;0;1;2018-10-27;27;10;2018
377;INN00378;1;0;0;1;Meal Plan 1;0;Room_Type 1;0;Corporate;1;0;12;65.0;0;0;2018-03-23;23;3;2018
378;INN00379;2;0;1;3;Not Selected;0;Room_Type 1;35;Online;0;0;0;71.1;0;1;2018-03-03;3;3;2018
379;INN00380;2;0;2;1;Meal Plan 1;0;Room_Type 1;17;Offline;0;0;0;95.0;0;0;2018-05-21;21;5;2018
380;INN00381;2;0;4;11;Meal Plan 1;0;Room_Type 4;237;Online;0;0;0;116.62;1;1;2018-09-13;13;9;2018
381;INN00382;2;0;0;4;Meal Plan 1;0;Room_Type 1;125;Online;0;0;0;136.0;2;0;2018-09-07;7;9;2018
382;INN00383;2;2;2;2;Meal Plan 1;0;Room_Type 6;32;Online;0;0;0;147.9;0;1;2018-12-02;2;12;2018
383;INN00384;2;0;2;0;Not Selected;0;Room_Type 1;5;Offline;0;0;0;123.7;0;0;2018-09-18;18;9;2018
384;INN00385;2;0;2;1;Meal Plan 1;0;Room_Type 1;91;Online;0;0;0;135.9;0;1;2018-06-19;19;6;2018
385;INN00386;2;0;0;2;Meal Plan 2;0;Room_Type 1;102;Offline;0;0;0;109.0;0;0;2017-10-16;16;10;2017
386;INN00387;3;0;2;1;Meal Plan 1;0;Room_Type 4;9;Online;0;0;0;186.0;1;0;2018-03-20;20;3;2018
387;INN00388;3;0;1;3;Meal Plan 1;0;Room_Type 4;155;Online;0;0;0;115.6;1;1;2018-12-26;26;12;2018
388;INN00389;2;2;0;1;Meal Plan 1;0;Room_Type 6;0;Online;0;0;0;221.0;0;1;2018-05-14;14;5;2018
389;INN00390;1;0;0;3;Meal Plan 1;0;Room_Type 1;11;Corporate;0;0;0;65.0;0;0;2017-09-15;15;9;2017
390;INN00391;1;0;0;1;Meal Plan 1;0;Room_Type 1;0;Corporate;0;0;0;80.0;0;0;2018-02-19;19;2;2018
391;INN00392;2;1;1;4;Meal Plan 1;0;Room_Type 1;86;Offline;0;0;0;73.83;0;0;2018-03-23;23;3;2018
392;INN00393;1;0;0;1;Meal Plan 1;1;Room_Type 1;18;Corporate;1;3;19;67.0;0;0;2018-10-18;18;10;2018
393;INN00394;2;0;0;2;Meal Plan 1;0;Room_Type 1;58;Online;0;0;0;80.3;1;0;2018-03-04;4;3;2018
394;INN00395;2;0;2;1;Not Selected;0;Room_Type 1;54;Offline;0;0;0;85.0;0;0;2018-04-30;30;4;2018
395;INN00396;2;1;2;3;Meal Plan 1;0;Room_Type 1;25;Online;0;0;0;152.1;1;1;2018-07-23;23;7;2018
396;INN00397;2;0;0;2;Meal Plan 1;0;Room_Type 1;107;Online;0;0;0;89.25;1;0;2017-09-09;9;9;2017
397;INN00398;1;0;0;4;Meal Plan 2;0;Room_Type 1;100;Offline;0;0;0;110.0;0;0;2018-09-28;28;9;2018
398;INN00399;2;0;1;2;Meal Plan 1;0;Room_Type 1;273;Online;0;0;0;95.0;0;1;2018-05-13;13;5;2018
399;INN00400;2;0;0;1;Not Selected;0;Room_Type 1;29;Online;0;0;0;79.0;0;0;2018-03-18;18;3;2018
400;INN00401;2;0;0;1;Meal Plan 1;0;Room_Type 1;221;Online;0;0;0;80.0;0;1;2018-08-12;12;8;2018
401;INN00402;2;0;2;2;Meal Plan 1;0;Room_Type 1;213;Online;0;0;0;102.85;2;1;2018-10-01;1;10;2018
402;INN00403;2;0;1;2;Meal Plan 1;0;Room_Type 1;198;Online;0;0;0;90.0;0;1;2018-09-09;9;9;2018
403;INN00404;2;0;1;2;Meal Plan 1;0;Room_Type 2;81;Online;0;0;0;62.37;2;0;2018-01-29;29;1;2018
404;INN00405;2;0;0;1;Not Selected;0;Room_Type 1;23;Online;0;0;0;98.0;0;0;2018-04-08;8;4;2018
405;INN00406;2;0;0;3;Meal Plan 1;0;Room_Type 1;26;Online;0;0;0;117.67;1;1;2017-09-17;17;9;2017
406;INN00407;2;0;2;1;Meal Plan 1;0;Room_Type 1;20;Online;0;0;0;141.0;1;0;2018-06-18;18;6;2018
407;INN00408;2;1;1;3;Meal Plan 1;0;Room_Type 6;124;Online;0;0;0;156.61;2;1;2018-12-26;26;12;2018
408;INN00409;3;0;0;3;Meal Plan 1;0;Room_Type 4;85;Online;0;0;0;152.1;0;1;2018-08-03;3;8;2018
409;INN00410;2;0;0;1;Meal Plan 1;0;Room_Type 1;167;Online;0;0;0;105.3;0;1;2018-08-06;6;8;2018
410;INN00411;2;0;1;3;Meal Plan 1;0;Room_Type 1;71;Online;0;0;0;119.85;1;0;2018-05-30;30;5;2018
411;INN00412;2;0;0;2;Meal Plan 1;0;Room_Type 1;48;Online;0;0;0;97.2;2;0;2018-11-04;4;11;2018
412;INN00413;1;0;0;1;Not Selected;0;Room_Type 1;37;Online;0;0;0;116.1;0;0;2018-05-13;13;5;2018
413;INN00414;3;0;2;2;Meal Plan 1;0;Room_Type 4;76;Online;0;0;0;150.45;0;1;2018-05-29;29;5;2018
